"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-119.38","49.96","KELOWNA","1123939","2023-06-01 00:00","2023","06","01","00:00","14.7","","2.7","","44","","0.0","","15","","21","","16.1","","96.14","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-06-01 01:00","2023","06","01","01:00","13.9","","2.8","","47","","0.0","","15","","15","","16.1","","96.18","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-06-01 02:00","2023","06","01","02:00","13.1","","2.7","","49","","0.0","","14","","11","","16.1","","96.20","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-06-01 03:00","2023","06","01","03:00","11.6","","3.2","","56","","0.0","","","M","4","","16.1","","96.23","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-06-01 04:00","2023","06","01","04:00","10.3","","3.8","","64","","0.0","","21","","4","","16.1","","96.29","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-06-01 05:00","2023","06","01","05:00","10.2","","4.4","","67","","0.0","","","","0","","16.1","","96.34","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-06-01 06:00","2023","06","01","06:00","14.1","","5.1","","54","","0.0","","","M","4","","16.1","","96.42","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-06-01 07:00","2023","06","01","07:00","15.8","","4.1","","45","","0.0","","19","","8","","16.1","","96.42","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-06-01 08:00","2023","06","01","08:00","17.1","","2.6","","38","","0.0","","","M","4","","16.1","","96.40","","","","","","NA"
"-119.38","49.96","KELOWNA","1123939","2023-06-01 09:00","2023","06","01","09:00","18.7","","2.9","","35","","0.0","","34","","9","","16.1","","96.38","","","","","","NA"
