"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-61.68","56.55","NAIN A","8502810","2020-06-01 00:00","2020","06","01","00:00","-0.2","","-0.2","","100","","","M","33","","4","","","M","101.12","","","","-1","","NA"
"-61.68","56.55","NAIN A","8502810","2020-06-01 01:00","2020","06","01","01:00","-0.1","","-0.1","","100","","","M","20","","2","","","M","101.14","","","","-1","","NA"
"-61.68","56.55","NAIN A","8502810","2020-06-01 02:00","2020","06","01","02:00","-0.1","","-0.1","","100","","","M","16","","2","","","M","101.15","","","","-1","","NA"
"-61.68","56.55","NAIN A","8502810","2020-06-01 03:00","2020","06","01","03:00"
"-61.68","56.55","NAIN A","8502810","2020-06-01 04:00","2020","06","01","04:00"
"-61.68","56.55","NAIN A","8502810","2020-06-01 05:00","2020","06","01","05:00"
"-61.68","56.55","NAIN A","8502810","2020-06-01 06:00","2020","06","01","06:00"
"-61.68","56.55","NAIN A","8502810","2020-06-01 07:00","2020","06","01","07:00"
"-61.68","56.55","NAIN A","8502810","2020-06-01 08:00","2020","06","01","08:00"
"-61.68","56.55","NAIN A","8502810","2020-06-01 09:00","2020","06","01","09:00"
"-61.68","56.55","NAIN A","8502810","2020-06-01 10:00","2020","06","01","10:00"
"-61.68","56.55","NAIN A","8502810","2020-06-01 11:00","2020","06","01","11:00"
"-61.68","56.55","NAIN A","8502810","2020-06-01 12:00","2020","06","01","12:00"
"-61.68","56.55","NAIN A","8502810","2020-06-01 13:00","2020","06","01","13:00"
"-61.68","56.55","NAIN A","8502810","2020-06-01 14:00","2020","06","01","14:00"
"-61.68","56.55","NAIN A","8502810","2020-06-01 15:00","2020","06","01","15:00"
"-61.68","56.55","NAIN A","8502810","2020-06-01 16:00","2020","06","01","16:00"
"-61.68","56.55","NAIN A","8502810","2020-06-01 17:00","2020","06","01","17:00"
"-61.68","56.55","NAIN A","8502810","2020-06-01 18:00","2020","06","01","18:00"
"-61.68","56.55","NAIN A","8502810","2020-06-01 19:00","2020","06","01","19:00"
"-61.68","56.55","NAIN A","8502810","2020-06-01 20:00","2020","06","01","20:00"
"-61.68","56.55","NAIN A","8502810","2020-06-01 21:00","2020","06","01","21:00"
"-61.68","56.55","NAIN A","8502810","2020-06-01 22:00","2020","06","01","22:00"
"-61.68","56.55","NAIN A","8502810","2020-06-01 23:00","2020","06","01","23:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 00:00","2020","06","02","00:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 01:00","2020","06","02","01:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 02:00","2020","06","02","02:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 03:00","2020","06","02","03:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 04:00","2020","06","02","04:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 05:00","2020","06","02","05:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 06:00","2020","06","02","06:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 07:00","2020","06","02","07:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 08:00","2020","06","02","08:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 09:00","2020","06","02","09:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 10:00","2020","06","02","10:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 11:00","2020","06","02","11:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 12:00","2020","06","02","12:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 13:00","2020","06","02","13:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 14:00","2020","06","02","14:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 15:00","2020","06","02","15:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 16:00","2020","06","02","16:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 17:00","2020","06","02","17:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 18:00","2020","06","02","18:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 19:00","2020","06","02","19:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 20:00","2020","06","02","20:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 21:00","2020","06","02","21:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 22:00","2020","06","02","22:00"
"-61.68","56.55","NAIN A","8502810","2020-06-02 23:00","2020","06","02","23:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 00:00","2020","06","03","00:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 01:00","2020","06","03","01:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 02:00","2020","06","03","02:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 03:00","2020","06","03","03:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 04:00","2020","06","03","04:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 05:00","2020","06","03","05:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 06:00","2020","06","03","06:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 07:00","2020","06","03","07:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 08:00","2020","06","03","08:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 09:00","2020","06","03","09:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 10:00","2020","06","03","10:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 11:00","2020","06","03","11:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 12:00","2020","06","03","12:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 13:00","2020","06","03","13:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 14:00","2020","06","03","14:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 15:00","2020","06","03","15:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 16:00","2020","06","03","16:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 17:00","2020","06","03","17:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 18:00","2020","06","03","18:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 19:00","2020","06","03","19:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 20:00","2020","06","03","20:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 21:00","2020","06","03","21:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 22:00","2020","06","03","22:00"
"-61.68","56.55","NAIN A","8502810","2020-06-03 23:00","2020","06","03","23:00"
"-61.68","56.55","NAIN A","8502810","2020-06-04 00:00","2020","06","04","00:00"
"-61.68","56.55","NAIN A","8502810","2020-06-04 01:00","2020","06","04","01:00"
"-61.68","56.55","NAIN A","8502810","2020-06-04 02:00","2020","06","04","02:00"
"-61.68","56.55","NAIN A","8502810","2020-06-04 03:00","2020","06","04","03:00"
"-61.68","56.55","NAIN A","8502810","2020-06-04 04:00","2020","06","04","04:00"
"-61.68","56.55","NAIN A","8502810","2020-06-04 05:00","2020","06","04","05:00"
"-61.68","56.55","NAIN A","8502810","2020-06-04 06:00","2020","06","04","06:00"
"-61.68","56.55","NAIN A","8502810","2020-06-04 07:00","2020","06","04","07:00"
"-61.68","56.55","NAIN A","8502810","2020-06-04 08:00","2020","06","04","08:00"
"-61.68","56.55","NAIN A","8502810","2020-06-04 09:00","2020","06","04","09:00"
"-61.68","56.55","NAIN A","8502810","2020-06-04 10:00","2020","06","04","10:00"
"-61.68","56.55","NAIN A","8502810","2020-06-04 11:00","2020","06","04","11:00"
"-61.68","56.55","NAIN A","8502810","2020-06-04 12:00","2020","06","04","12:00"
