"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2018-10-01 00:00","2018","10","01","00:00","8.4","","7.8","","96","","0.2","","3","","4","","","","97.51","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2018-10-01 01:00","2018","10","01","01:00","8.3","","7.7","","96","","1.7","","7","","10","","","","97.51","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2018-10-01 02:00","2018","10","01","02:00","8.4","","7.5","","95","","0.0","","4","","10","","","","97.60","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2018-10-01 03:00","2018","10","01","03:00","7.4","","6.4","","93","","3.4","","2","","10","","","","97.59","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2018-10-01 04:00","2018","10","01","04:00","6.7","","5.7","","94","","3.0","","6","","14","","","","97.56","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2018-10-01 05:00","2018","10","01","05:00","5.9","","4.5","","91","","0.6","","7","","12","","","","97.65","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2018-10-01 06:00","2018","10","01","06:00","5.8","","4.5","","92","","0.2","","8","","11","","","","97.66","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2018-10-01 07:00","2018","10","01","07:00","6.3","","5.5","","95","","0.6","","6","","10","","","","97.73","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2018-10-01 08:00","2018","10","01","08:00","6.6","","5.8","","94","","0.2","","8","","12","","","","97.78","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2018-10-01 09:00","2018","10","01","09:00","6.9","","5.5","","91","","0.0","","7","","17","","","","97.80","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2018-10-01 10:00","2018","10","01","10:00","6.9","","5.7","","93","","0.0","","7","","15","","","","97.81","","","","","","NA"
"-80.75","43.98","MOUNT FOREST (AUT)","6145504","2018-10-01 11:00","2018","10","01","11:00","7.3","","5.6","","89","","0.0","","8","","16","","","","97.82","","","","","","NA"
