"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 00:00","2023","06","01","00:00","18.6","","11.6","","63","","","","34","","6","","24.1","","99.14","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 01:00","2023","06","01","01:00","17.5","","11.0","","65","","","","33","","7","","24.1","","99.10","","","","","","Clear"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 02:00","2023","06","01","02:00","17.9","","11.8","","67","","","","4","","11","","24.1","","99.12","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 03:00","2023","06","01","03:00","17.1","","12.0","","72","","","","1","","9","","24.1","","99.14","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 04:00","2023","06","01","04:00","16.4","","12.5","","78","","","","36","","2","","24.1","","99.18","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 05:00","2023","06","01","05:00","14.7","","11.3","","80","","","","36","","2","","24.1","","99.22","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 06:00","2023","06","01","06:00","15.4","","13.6","","89","","","","27","","5","","24.1","","99.25","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 07:00","2023","06","01","07:00","18.9","","14.5","","75","","","","31","","9","","24.1","","99.28","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 08:00","2023","06","01","08:00","23.0","","14.2","","57","","","","33","","7","","24.1","","99.30","","26","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 09:00","2023","06","01","09:00","25.9","","13.3","","45","","","","5","","3","","24.1","","99.30","","29","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 10:00","2023","06","01","10:00","27.3","","14.1","","44","","","","36","","2","","24.1","","99.30","","31","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 11:00","2023","06","01","11:00","28.5","","13.2","","38","","","","6","","8","","24.1","","99.26","","31","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 12:00","2023","06","01","12:00","28.7","","13.6","","39","","","","5","","16","","24.1","","99.22","","32","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 13:00","2023","06","01","13:00","28.9","","13.4","","38","","","","4","","20","","24.1","","99.18","","32","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 14:00","2023","06","01","14:00","29.0","","14.0","","39","","","","5","","18","","24.1","","99.14","","32","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 15:00","2023","06","01","15:00","29.2","","13.0","","36","","","","6","","20","","24.1","","99.09","","32","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 16:00","2023","06","01","16:00","29.3","","14.4","","40","","","","5","","21","","24.1","","99.04","","33","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 17:00","2023","06","01","17:00","29.1","","13.8","","39","","","","7","","14","","24.1","","99.01","","32","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 18:00","2023","06","01","18:00","28.0","","12.8","","39","","","","11","","14","","24.1","","98.98","","31","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 19:00","2023","06","01","19:00","26.9","","12.4","","40","","","","8","","8","","24.1","","98.98","","29","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 20:00","2023","06","01","20:00","24.8","","12.6","","46","","","","1","","5","","24.1","","99.00","","27","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 21:00","2023","06","01","21:00","23.5","","12.2","","48","","","","1","","6","","24.1","","99.06","","26","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 22:00","2023","06","01","22:00","22.2","","12.3","","53","","","","1","","12","","24.1","","99.08","","25","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2023-06-01 23:00","2023","06","01","23:00","21.1","","12.3","","57","","","","36","","10","","24.1","","99.11","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 00:00","2023","06","02","00:00","19.7","","11.8","","60","","","","36","","10","","24.1","","99.07","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 01:00","2023","06","02","01:00","20.7","","10.6","","52","","","","2","","17","","24.1","","99.03","","","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 02:00","2023","06","02","02:00","21.1","","9.3","","46","","","","3","","17","","24.1","","99.00","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 03:00","2023","06","02","03:00","19.9","","9.5","","51","","","","2","","13","","24.1","","98.94","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 04:00","2023","06","02","04:00","19.6","","9.5","","52","","","","1","","13","","24.1","","98.94","","","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 05:00","2023","06","02","05:00","17.7","","10.2","","61","","","","4","","12","","24.1","","98.95","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 06:00","2023","06","02","06:00","21.6","","10.9","","50","","","","2","","16","","24.1","","98.99","","","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 07:00","2023","06","02","07:00","22.7","","12.7","","53","","","","2","","12","","24.1","","99.02","","25","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 08:00","2023","06","02","08:00","23.9","","13.5","","52","","","","2","","11","","24.1","","99.04","","27","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 09:00","2023","06","02","09:00","25.6","","14.1","","48","","","","3","","16","","24.1","","99.04","","29","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 10:00","2023","06","02","10:00","28.1","","15.6","","46","","","","3","","19","","24.1","","99.02","","32","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 11:00","2023","06","02","11:00","29.2","","13.5","","37","","","","1","","16","","24.1","","98.98","","32","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 12:00","2023","06","02","12:00","30.1","","13.8","","36","","","","35","","8","","24.1","","98.91","","33","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 13:00","2023","06","02","13:00","30.7","","12.3","","32","","","","2","","12","","24.1","","98.84","","33","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 14:00","2023","06","02","14:00","31.2","","11.4","","29","","","","31","","5","","24.1","","98.78","","33","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 15:00","2023","06","02","15:00","30.4","","14.3","","37","","","","2","","21","","24.1","","98.74","","34","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 16:00","2023","06","02","16:00","30.2","","15.2","","39","","","","6","","17","","24.1","","98.66","","34","","","","Mainly Clear"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 17:00","2023","06","02","17:00","29.4","","15.2","","42","","","","5","","16","","24.1","","98.67","","33","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 18:00","2023","06","02","18:00","28.9","","15.4","","43","","","","4","","7","","24.1","","98.64","","33","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 19:00","2023","06","02","19:00","26.2","","15.2","","50","","","","5","","37","","24.1","","98.70","","30","","","","Mostly Cloudy"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 20:00","2023","06","02","20:00","23.4","","16.0","","63","","","","6","","9","","24.1","","98.69","","28","","","","NA"
"-79.94","43.17","HAMILTON A","6153193","2023-06-02 21:00","2023","06","02","21:00","21.6","","16.0","","70","","","","24","","4","","24.1","","98.72","","26","","","","NA"
